,no,case_number,type,city,district,neighborhood,address_number,apartment_block,floor,room,apartment_name,full_address,auction_date,percentage,result,auction_count,appraised_value,minimum_bid_price,sale_price,sale_rate,number_of_bidders,image
789,868,2020-105043(1),아파트,서울특별시,노원구,하계동,273,602동,9.0,911,장미아파트,서울특별시 노원구 하계동 273 장미아파트 제602동 제9층 제911호,2021-03-15,100,배당종결,0,465,465,616,133,17,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/105043/88103.jpg
790,869,2020-3055(1),아파트,서울특별시,노원구,상계동,1282,204동,22.0,2202,상계2차중앙하이츠아파트,서울특별시 노원구 상계동 1282 상계2차중앙하이츠아파트 제204동 제22층 제2202호,2021-03-08,100,배당종결,0,613,613,738,121,5,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/3055/04024_AUTO_434.jpg
791,870,2020-3239(1),아파트,서울특별시,노원구,중계동,578,115동,8.0,811,현대그룹중계동주택조합2차아파트,서울특별시 노원구 중계동 578 현대그룹중계동주택조합2차아파트 제115동 제8층 제811호,2021-03-08,100,배당종결,0,491,491,623,127,9,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/3239/02579_AUTO_443.jpg
792,871,2020-102723(1),아파트,서울특별시,도봉구,방학동,508,102동,1.0,103,우성2차아파트,서울특별시 도봉구 방학동 508 우성2차아파트 제102동 제1층 제103호,2021-03-08,100,배당종결,0,383,383,487,127,6,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/102723/200055.jpg
793,872,2020-104743(1),아파트,서울특별시,노원구,하계동,270,102동,15.0,1503,현대아파트,서울특별시 노원구 하계동 270 현대아파트 제102동 제15층 제1503호,2021-03-08,100,배당종결,0,810,810,1,135,6,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/104743/06087_AUTO_1595.jpg
794,873,2019-9829(1),아파트,서울특별시,중구,,5,,6.0,609,,서울특별시 중구 충무로5가 36-2 충무로엘크루메트로시티2 제6층 제609호,2021-03-03,80,배당종결,1,320,256,305,95,5,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2019/9829/29914_AUTO_237.jpg
795,874,2020-2121(1),아파트,서울특별시,동작구,대방동,501,110동,11.0,1105,대림아파트,서울특별시 동작구 대방동 501 대림아파트 제110동 제11층 제1105호,2021-03-03,100,배당종결,0,1,1,1,102,3,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/2121/62586.jpg
796,875,2020-103871(1),아파트,서울특별시,강남구,개포동,1280,201동,6.0,611,,서울특별시 강남구 개포동 1280 래미안블레스티지 제201동 제6층 제611호,2021-03-03,100,배당종결,0,1,1,1,115,2,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/103871/62128.jpg
797,876,2020-1852(1),아파트,서울특별시,관악구,봉천동,1703,103동,,2101,성현동아아파트,서울특별시 관악구 봉천동 1703 성현동아아파트 제103동 제2101호,2021-03-02,100,배당종결,0,830,830,1,122,7,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/1852/25281_AUTO_373.jpg
798,877,2019-3661(1),아파트,서울특별시,종로구,평창동,108,101동,8.0,801,,서울특별시 종로구 평창동 108외 1필지 평창동 롯데캐슬 로잔 제101동 제8층 제801호,2021-02-25,64,배당종결,2,1,1,1,84,18,http://img1.speedauction.co.kr/new_gamimg/2020/A01/2019/3661/42134_AUTO_833.jpg
799,878,2020-2295(1),아파트,서울특별시,구로구,구로동,314,1동,11.0,1105,극동아파트,서울특별시 구로구 구로동 314외 2필지 극동아파트 제1동 제11층 제1105호,2021-02-24,100,배당종결,0,442,442,545,123,9,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/2295/94831.jpg
800,879,2020-101680(1),아파트,서울특별시,강서구,화곡동,981-1,,12.0,1206,,서울특별시 강서구 화곡동 981-1외 2필지 서광프리메라 제12층 제1206호,2021-02-24,80,배당종결,1,479,383,505,106,15,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/101680/108835.jpg
801,880,2020-51722(1),아파트,서울특별시,은평구,녹번동,71-8,1동,6.0,603,청솔아파트,서울특별시 은평구 녹번동 71-8외 2필지 청솔아파트 제1동 제6층 제603호,2021-02-23,80,배당종결,1,330,264,430,130,11,http://img1.speedauction.co.kr/new_gamimg/2020/A03/2020/51722/91598.jpg
802,881,2020-5232(1),아파트,서울특별시,강서구,방화동,863,201동,3.0,304,마곡현대아파트,서울특별시 강서구 방화동 863외 1필지 마곡현대아파트 제201동 제3층 제304호,2021-02-23,100,배당종결,0,589,589,689,117,6,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/5232/54048.jpg
803,882,2019-9676(1),아파트,서울특별시,동작구,사당동,1157,106동,7.0,704,이수역리가아파트,서울특별시 동작구 사당동 1157 이수역리가아파트 제106동 제7층 제704호,2021-02-18,100,배당종결,0,1,1,1,122,6,http://img1.speedauction.co.kr/new_gamimg/2020/A01/2019/9676/58639.jpg
804,883,2019-9676(2),아파트,서울특별시,동작구,사당동,1157,107동,11.0,1101,이수역리가아파트,서울특별시 동작구 사당동 1157 이수역리가아파트 제107동 제11층 제1101호,2021-02-18,100,배당종결,0,1,1,1,113,9,http://img1.speedauction.co.kr/new_gamimg/2020/A01/2019/9676/58657.jpg
805,884,2019-105826(1),아파트,서울특별시,중구,인현동,2,,10.0,1010,,서울특별시 중구 인현동2가 192-30 제10층 제1010호,2021-02-18,100,배당종결,0,292,292,363,124,1,http://img1.speedauction.co.kr/new_gamimg/2020/A01/2019/105826/60625.jpg
806,885,2020-2790(1),아파트,서울특별시,양천구,신월동,48-13,,4.0,404,신라이프아파트,서울특별시 양천구 신월동 48-13 신라이프아파트 제4층 제404호,2021-02-17,80,배당종결,1,182,145,199,109,5,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/2790/116418.jpg
807,886,2020-6556(1),아파트,서울특별시,강서구,방화동,871,102동,2.0,202,방신서광아파트,서울특별시 강서구 방화동 871 방신서광아파트 제102동 제2층 제202호,2021-02-17,100,배당종결,0,624,624,675,108,3,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/6556/44643.jpg
808,887,2020-108209(1),아파트,서울특별시,양천구,신월동,529-2,,4.0,402,세제뉴타운아파트,서울특별시 양천구 신월동 529-2 세제뉴타운아파트 제4층 제402호,2021-02-17,100,배당종결,0,300,300,300,100,1,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/108209/45655.jpg
809,888,2020-52671(1),아파트,서울특별시,용산구,이촌동,415,106동,2.0,202,한강대우아파트,서울특별시 용산구 이촌동 415외 6필지 한강대우아파트 제106동 제2층 제202호,2021-02-16,100,배당종결,0,1,1,1,111,3,http://img1.speedauction.co.kr/new_gamimg/2021/A03/2020/52671/22980.jpg
810,889,2020-731(1),아파트,서울특별시,은평구,진관동,12,712동,1.0,101,,서울특별시 은평구 진관동 12 은평뉴타운 상림마을 제712동 제1층 제101호,2021-02-16,100,배당종결,0,631,631,790,125,5,http://img1.speedauction.co.kr/new_gamimg/2020/A03/2020/731/17346.jpg
811,890,2019-4103(1),아파트,서울특별시,양천구,신월동,142-14,105동,1.0,103,금하뜨라네아파트,서울특별시 양천구 신월동 142-14 금하뜨라네아파트 제105동 제1층 제103호,2021-02-16,80,배당종결,1,330,264,335,102,4,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2019/4103/467879.jpg
812,891,2020-1292(1),아파트,서울특별시,영등포구,양평동,5,106동,3.0,301,양평동한신아파트,서울특별시 영등포구 양평동5가 76외 2필지 양평동한신아파트 제106동 제3층 제301호,2021-02-16,100,배당종결,0,670,670,839,125,17,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/1292/22605.jpg
813,892,2020-107664(1),아파트,서울특별시,구로구,고척동,320,104동,11.0,1103,센츄리아파트,서울특별시 구로구 고척동 320외 1필지 센츄리아파트 제104동 제11층 제1103호,2021-02-16,100,배당종결,0,72,72,73,101,2,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/107664/32150.jpg
814,893,2020-883(1),아파트,서울특별시,송파구,가락동,198-13,102동,7.0,701,,서울특별시 송파구 가락동 198-13 가락현대트웰브 제102동 제7층 제701호,2021-02-15,100,배당종결,0,705,705,843,120,13,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2020/883/63290.jpg
815,894,2020-102617(1),아파트,서울특별시,도봉구,창동,38,1709동,9.0,906,주공아파트,서울특별시 도봉구 창동 38 주공아파트 제1709동 제9층 제906호,2021-02-15,100,배당종결,0,273,273,451,166,33,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/102617/78532.jpg
816,895,2020-103733(1),아파트,서울특별시,도봉구,도봉동,641,114동,14.0,1410,서원아파트,서울특별시 도봉구 도봉동 641외 1필지 서원아파트 제114동 제14층 제1410호,2021-02-15,100,배당종결,0,275,275,388,141,19,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/103733/78700.jpg
817,896,2019-2029(1),아파트,서울특별시,광진구,광장동,135-1,,4.0,402,,서울특별시 광진구 광장동 135-1 현대리버빌 제에이동 제4층 제402호,2021-02-08,100,배당종결,0,1,1,1,105,2,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2019/2029/5783.jpg
818,897,2019-54181(1),아파트,서울특별시,송파구,신천동,7-19,,26.0,2604,,서울특별시 송파구 신천동 7-19 잠실시그마타워 제26층 제2604호,2021-02-08,64,배당종결,2,2,1,2,94,30,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2019/54181/266579.jpg
819,898,2020-753(1),아파트,서울특별시,성동구,성수동,1,,19.0,1902,,서울특별시 성동구 성수동1가 685-696 갤러리아포레 제19층 제101-1902호,2021-02-08,80,배당종결,1,4,3,4,91,9,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2020/753/44425_AUTO_689.jpg
820,899,2018-9593(1),아파트,서울특별시,노원구,상계동,633,1423동,2.0,201,상계주공아파트,서울특별시 노원구 상계동 633 상계주공아파트 제1423동 제2층 제201호,2021-02-08,80,배당종결,1,255,204,481,189,46,http://img1.speedauction.co.kr/new_gamimg/2019/A05/2018/9593/50872_AUTO_44.jpg
821,900,2020-101751(1),아파트,서울특별시,강북구,우이동,342,105동,5.0,501,대우아파트,서울특별시 강북구 우이동 342 대우아파트 제105동 제5층 제501호,2021-02-08,80,배당종결,1,530,424,618,117,24,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/101751/11339.jpg
822,901,2019-2361(1),아파트,서울특별시,강남구,청담동,130-7,,5.0,501,,서울특별시 강남구 청담동 130-7 마크힐스2단지 제5층 제501호,2021-02-03,2,배당종결,6,4,1,1,27,1,http://img1.speedauction.co.kr/new_gamimg/2019/A01/2019/2361/30076_AUTO_507.jpg
823,902,2020-100346(1),아파트,서울특별시,강남구,압구정동,513,53동,12.0,1206,한양아파트,서울특별시 강남구 압구정동 513 한양아파트 제53동 제12층 제1206호,2021-02-03,80,배당종결,1,2,2,3,110,16,http://img1.speedauction.co.kr/new_gamimg/2020/A01/2020/100346/68763.jpg
824,903,2019-9768(1),아파트,서울특별시,강남구,청담동,128-18,,13.0,1301,,서울특별시 강남구 청담동 128-18 상지리츠빌카일룸2 제13층 제1301호,2021-02-02,64,배당종결,2,6,4,6,93,10,http://img1.speedauction.co.kr/new_gamimg/2020/A01/2019/9768/50962_AUTO_149.jpg
825,904,2020-100636(1),아파트,서울특별시,동작구,상도동,531,104동,13.0,1305,,서울특별시 동작구 상도동 531 힐스테이트 상도 센트럴파크 제104동 제13층 제1305호,2021-02-02,80,배당종결,1,675,540,702,104,7,http://img1.speedauction.co.kr/new_gamimg/2020/A01/2020/100636/86117.jpg
826,905,2019-4780(1),아파트,서울특별시,송파구,풍납동,219,3동,10.0,1005,,서울특별시 송파구 풍납동 219 미성맨션 제3동 제10층 제1005호,2021-02-01,100,배당종결,0,854,854,1,156,57,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2019/4780/103078.jpg
827,906,2020-272(1),아파트,서울특별시,광진구,자양동,695,2동,7.0,706,한양아파트,서울특별시 광진구 자양동 695외 1필지 한양아파트 제2동 제7층 제706호,2021-02-01,100,배당종결,0,1,1,1,121,18,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2020/272/106172.jpg
828,907,2020-1336(1),아파트,서울특별시,송파구,잠실동,86,6동,1.0,102,아시아선수촌아파트,서울특별시 송파구 잠실동 86외 1필지 아시아선수촌아파트 제6동 제1층 제102호,2021-02-01,100,배당종결,0,2,2,3,105,7,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2020/1336/108029.jpg
829,908,2020-50444(1),아파트,서울특별시,광진구,중곡동,681,101동,24.0,2402,성원아파트,서울특별시 광진구 중곡동 681 성원아파트 제101동 제24층 제2402호,2021-02-01,100,배당종결,0,385,385,491,128,12,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2020/50444/108324.jpg
830,909,2020-52822(1),아파트,서울특별시,송파구,방이동,157,102동,2.0,201,,서울특별시 송파구 방이동 157 방이금호어울림 제102동 제2층 제201호,2021-02-01,100,배당종결,0,844,844,1,129,5,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/52822/379063.jpg
831,910,2019-109354(1),아파트,서울특별시,동작구,노량진동,325,702동,1.0,110,,서울특별시 동작구 노량진동 325 신동아리버파크 제702동 제1층 제110호,2021-01-27,100,배당종결,0,867,867,1,129,5,http://img1.speedauction.co.kr/new_gamimg/2020/A01/2019/109354/262438.jpg
832,911,2020-106876(1),아파트,서울특별시,영등포구,대림동,695,201동,14.0,1403,우성아파트,서울특별시 영등포구 대림동 695 우성아파트 제201동 제14층 제1403호,2021-01-27,100,배당종결,0,573,573,631,110,5,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/106876/41138_AUTO_536.jpg
833,912,2020-103716(1),아파트,서울특별시,강서구,화곡동,343-35,,4.0,402,성재센트리움아파트,서울특별시 강서구 화곡동 343-35외 3필지 성재센트리움아파트 제4층 제402호,2021-01-26,64,배당종결,2,170,108,164,97,2,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/103716/121327.jpg
834,913,2019-5530(1),아파트,서울특별시,송파구,잠실동,22,263동,27.0,2701,,서울특별시 송파구 잠실동 22 리센츠 제263동 제27층 제2701호,2021-01-25,8,배당종결,5,1,409,570,46,22,http://img1.speedauction.co.kr/new_gamimg/2020/A02/2019/5530/2512061.jpg
835,914,2019-6045(1),아파트,서울특별시,송파구,마천동,20,102동,2.0,208,신동아아파트,서울특별시 송파구 마천동 20외 1필지 신동아아파트 제102동 제2층 제208호,2021-01-25,100,배당종결,0,465,465,605,130,7,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2019/6045/259281.jpg
836,915,2018-100151(1),아파트,서울특별시,성북구,석관동,10,107동,17.0,1703,두산아파트,서울특별시 성북구 석관동 10 두산아파트 제107동 제17층 제1703호,2021-01-25,100,배당종결,0,474,474,839,177,32,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2018/100151/200596.jpg
837,916,2020-582(1),아파트,서울특별시,동대문구,청량리동,235-11,2동,3.0,305,미주아파트,서울특별시 동대문구 청량리동 235-11 미주아파트 제2동 제3층 제305호,2021-01-25,100,배당종결,0,980,980,1,118,11,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/582/10535_AUTO_943.jpg
838,917,2020-2472(1),아파트,서울특별시,성북구,하월곡동,46-73,,34.0,3401,,서울특별시 성북구 하월곡동 46-73 코업스타클래스 제34층 제101-3401호,2021-01-25,100,배당종결,0,1,1,1,113,4,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/2472/203112.jpg
839,918,2020-100659(1),아파트,서울특별시,동대문구,장안동,363-11,,2.0,201,정암아파트,서울특별시 동대문구 장안동 363-11외 1필지 정암아파트 제2층 제201호,2021-01-25,64,배당종결,2,208,133,170,82,3,http://img1.speedauction.co.kr/new_gamimg/2020/A05/2020/100659/1624213.jpg
840,919,2020-100410(1),아파트,서울특별시,금천구,가산동,141-2,,16.0,1613,,서울특별시 금천구 가산동 141-2외 6필지 가산양우내안애애플 제16층 제1613호,2021-01-20,80,배당종결,1,121,96,112,93,1,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/100410/32654.jpg
841,920,2020-103471(1),아파트,서울특별시,구로구,개봉동,470,106동,13.0,1302,삼환아파트,서울특별시 구로구 개봉동 470 삼환아파트 제106동 제13층 제1302호,2021-01-20,100,배당종결,0,560,560,681,122,22,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/103471/71935.jpg
842,921,2020-103877(1),아파트,서울특별시,영등포구,영등포동,1,,10.0,1006,,서울특별시 영등포구 영등포동1가 75-4 메트로가든 제10층 제1006호,2021-01-20,80,배당종결,1,143,114,122,85,1,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/103877/08388_AUTO_21.jpg
843,922,2020-104269(1),아파트,서울특별시,영등포구,신길동,4937,103동,15.0,1502,,서울특별시 영등포구 신길동 4937 신길뉴타운한화꿈에그린 제103동 제15층 제1502호,2021-01-20,100,배당종결,0,1,1,1,119,5,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/104269/37968.jpg
844,923,2019-5891(1),아파트,서울특별시,서대문구,홍은동,277-145,,,01,교수아파트,서울특별시 서대문구 홍은동 277-145 교수아파트 에이동 제지하층 제비01호,2020-12-15,64,배당종결,2,313,200,241,77,4,http://img1.speedauction.co.kr/new_gamimg/2020/A03/2019/5891/30792.jpg
