cnt,title,description,org_link,link,pDate
930,"국민은행, 유니세프한국위원회와 기부문화 확산 협약","KB위대한유산 기부신탁은 기부자가 금전, <b>부동산</b> 등 재산을 은행에 신탁해 생전에는 신탁재산을 관리하고 사후에는 신탁계약에 따라 학교, 병원, 구호단체 등의 기부처에 그 재산을 기부할 수 있는 상품이다. 국민은행은... ",http://www.newsis.com/view/?id=NISX20230822_0002421738&cID=15001&pID=15000,http://www.newsis.com/view/?id=NISX20230822_0002421738&cID=15001&pID=15000,2023-08-22 11:00:00
931,10년 후 분양 전환 임대아파트 ‘의정부역 성원상떼빌 리버뷰’ 공급,▲의정부역 성원상떼빌 리버뷰의 투시도  임차인들의 전세보증금을 돌려받지 못하는 전세 사기 문제까지 맞물리면서 <b>부동산</b> 시장에 변화가 일고 있다. 자금 마련 부담이 적은 임대 후 분양 전환형 민간임대 주택의... ,https://www.socialvalue.kr/news/view/1065578291404724,https://www.socialvalue.kr/news/view/1065578291404724,2023-08-22 11:00:00
932,‘반도체·배터리·디스플레이’…3대 첨단산업 따라 <b>부동산</b> 시장 지각변동,"주변 <b>부동산</b> 시장에서 기대감이 커지고 있다. 양질의 일자리 창출과 그에 따른 인구 유입, 인프라 확충 효과가 발생할 수 있기 때문이다. 22일 <b>부동산</b> 업계에 따르면, 정부는 지난 7월 제3차 첨단전략산업위원회를... ",https://www.mk.co.kr/article/10812510,https://www.mk.co.kr/article/10812510,2023-08-22 11:00:00
933,"부산경찰, 전세사기 2개 조직 121명 검거…100억 넘게 챙겨",매입과 임대 동시 진행 수법…보증금 날린 임차인만 53명 전세사기로 100억원이 넘는 리베이트를 챙긴 <b>부동산</b> 컨설팅업체 조직원 등이 경찰에 무더기로 적발됐다. 부산경찰청은 최근 사기 혐의로 <b>부동산</b> 컨설팅업체... ,https://www.yna.co.kr/view/AKR20230822039900051?input=1195m,https://www.yna.co.kr/view/AKR20230822039900051?input=1195m,2023-08-22 11:00:00
934,"교보증권, 2분기 CFD 주가폭락 사태 &apos;직격타&apos; 당한 듯","여기에다 <b>부동산</b>PF 관련 손실 등까지 합쳐져 교보증권은 지난 2분기(4~6월) 적자를 기록했다. 22일 교보증권... 교보증권은 2분기에 CFD관련 손실 말고, <b>부동산</b>PF 등에서도 손실을 많이 입은 것으로 보인다. 투자은행업... ",http://www.newsfc.co.kr/news/articleView.html?idxno=60144,http://www.newsfc.co.kr/news/articleView.html?idxno=60144,2023-08-22 11:00:00
935,GTX-C 뚫리는 양주 옥정신도시…&apos;파주 운정 시즌2&apos; 기대감 솔솔,22일 <b>부동산</b>업계에 따르면 연내 착공이 가시화된 수도권광역급행철도(GTX)-C 노선이 지나는 양주 옥정신도시로 실수요 유입이 늘어날 것이란 전망이 나온다. &apos;양주 옥정신도시 제일풍경채 레이크시티&apos; A10-1·2블록... ,http://www.newspim.com/news/view/20230821000922,http://www.newspim.com/news/view/20230821000922,2023-08-22 11:00:00
936,中 상업용 <b>부동산</b>도 위태...소호차이나 거액 세금 연체,헝다 비구이위안 등 중국의 대형 <b>부동산</b> 업체들의 위기설이 불거진 가운데 중국의 상업용 <b>부동산</b> 개발회사인 소호차이나가 세금을 미납한 것으로 전해져 중국의 <b>부동산</b> 위기가 주거용에서 상업용으로까지 확산하는... ,https://www.econovill.com/news/articleView.html?idxno=622944,https://www.econovill.com/news/articleView.html?idxno=622944,2023-08-22 11:00:00
937,일자리연계형 지원주택 서울고덕·경기광주 등 12곳 선정… 총 2452가구 규모,김정태 건설<b>부동산</b> 전문기자= 국토교통부(장관 원희룡)는 2023년 일자리연계형 지원주택 공모결과 서울 고덕·경기 광주 등 12곳 총 2452가구을 1차 일자리 연계형 지원주택으로  선정했다고 22일 밝혔다. 일자리연계형... ,http://www.newspim.com/news/view/20230822000034,http://www.newspim.com/news/view/20230822000034,2023-08-22 11:00:00
938,"CBA &quot;호주달러-달러, 0.64달러 밑으로 하락세 지속할 것&quot;",22일 다우존스에 따르면 CBA의 크리스티나 클리프턴 외환 전략가는 &quot;중국 <b>부동산</b> 부문의 부진이 이어지며 호주의 원자재 가격과 호주달러에 하락 압력을 가할 것&quot;이라며 이같이 내다봤다. 그러면서 올해 연말까지... ,https://news.einfomax.co.kr/news/articleView.html?idxno=4278153,https://news.einfomax.co.kr/news/articleView.html?idxno=4278153,2023-08-22 11:00:00
939,[칼럼] 업무와 무관한 가지급금은 세무조사의 원인이 된다,"하지만 급여 인상 시 4대 보험료와 소득세가 증가할 수 있고 대표이사가 보유한 특허권, <b>부동산</b>을 법인에 매각한다면 거래 가격이 적정 수준을 벗어날 때 세무적인 제재가 가해질 수 있다. 또 상여금 지급과 급여 인상은... ",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202308210200&t=NN,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202308210200&t=NN,2023-08-22 10:58:00
940,7월 인천 주택 매매가 전국 평균 보다 높게 올라,"인천시에 따르면, 시가 한국<b>부동산</b>원에서 발표하는 <b>부동산</b>통계를 기초로 인천시 <b>부동산</b>시장 동향 보고서를 작성해 시청 홈페이지에 공개했다. 인천시가 공개한... ",http://www.breaknews.com/982918,http://www.breaknews.com/982918,2023-08-22 10:58:00
941,"서울시 오피스 거래, 1년 만에 하락세 탈출",22일 상업용 <b>부동산</b> 전문기업 <b>부동산</b>플래닛이 국토교통부 실거래가 자료를 기반으로 분석한 결과 올해 2분기 서울 오피스 빌딩과 사무실 매매량은 전 분기 대비 각각 133.3%와 45.7% 증가했다. 올해 2분기 서울시 사무실... ,http://www.m-i.kr/news/articleView.html?idxno=1041798,http://www.m-i.kr/news/articleView.html?idxno=1041798,2023-08-22 10:58:00
942,[황병극의 파인앤썰] 50년 주담대와 가계부채 주범 논란,올해 재현되는 가계대출 급증은 <b>부동산</b> 연착륙을 유도하기 위해 내놓은 정책금융상품인 특례보금자리론과 무관하지 않다는 평가도 나온다. 정부의 <b>부동산</b> 대출 규제 완화로 일정 부분 예견됐다는 주장이다. 실제로... ,https://news.einfomax.co.kr/news/articleView.html?idxno=4278151,https://news.einfomax.co.kr/news/articleView.html?idxno=4278151,2023-08-22 10:58:00
943,15년간 562억 빼돌려…BNK경남은행 직원 체포,이씨는 2007년부터 올해 4월까지 <b>부동산</b> 프로젝트 파이낸싱(PF) 업무를 담당하며 500억원대 자금을 횡령·유용한 혐의를 받는다. 앞서 경남은행은 자체감사를 통해 이씨가 PF대출 상환자금 77억9000만원을 횡령한 정황을... ,http://news.mt.co.kr/mtview.php?no=2023082210511145316,http://news.mt.co.kr/mtview.php?no=2023082210511145316,2023-08-22 10:57:00
944,"서울시 오피스 거래절벽, 1년 만에 탈출했지만…","22일 빅데이터 및 AI 기반 상업용 <b>부동산</b> 전문기업 <b>부동산</b>플래닛이 국토교통부 실거래가 자료를 분석한 결과, 2분기 오피스 빌딩과 사무실의 매매거래량이 1분기 대비 각각 133.3%, 45.7% 씩 증가한 것으로 집계됐다.... ",https://www.dt.co.kr/contents.html?article_no=2023082202109963080003&ref=naver,https://www.dt.co.kr/contents.html?article_no=2023082202109963080003&ref=naver,2023-08-22 10:56:00
945,"KB국민은행, 유니세프한국위원회와 기부신탁 업무협약 &quot;기부문화 확산 기여&quot;","&apos;KB위대한유산 기부신탁&apos;은 기부자가 금전, <b>부동산</b> 등 재산을 은행에 신탁해 생전에는 신탁재산을 관리하고 사후에는 신탁계약에 따라 학교, 병원, 구호단체 등의 기부처에 그 재산을 기부할 수 있는 상품이다.... ",https://www.foodneconomy.com/news/articleView.html?idxno=349568,https://www.foodneconomy.com/news/articleView.html?idxno=349568,2023-08-22 10:56:00
946,"검찰, &apos;562억 횡령&apos; BNK경남은행 직원 체포","이씨는 지난 2007년부터 올해 4월까지 <b>부동산</b> 프로젝트 파이낸싱(PF) 업무를 담당하며 562억원의 자금을 횡령·유용한 혐의를 받고 있다. 앞서 경남은행은 자체감사를 통해 이씨가 77억9,000만원의 PF대출 상환자금을... ",http://www.sisaweek.com/news/articleView.html?idxno=207313,http://www.sisaweek.com/news/articleView.html?idxno=207313,2023-08-22 10:56:00
947,10년 전 보문단지는 3352억원...제주 중문관광단지는 얼마?,22일 제주도에 따르면 한국관광공사가 제주도에 공식적으로 요청한 매각 <b>부동산</b>은 분양을 제외한 미개발 부지와 소유 <b>부동산</b> 전체다. 지상물을 뺀 토지는 중문관광단지 전체 320만㎡ 중 절반에 달하는 156만㎡이다.... ,http://www.jejusori.net/news/articleView.html?idxno=418432,http://www.jejusori.net/news/articleView.html?idxno=418432,2023-08-22 10:56:00
948,증권사 개인금융상품 50조 시대 개막…한투증권 &apos;리테일 채권의 힘&apos;,<b>부동산</b> 프로젝트파이낸싱(PF)과 차액 결제거래(CFD) 등 자본시장의 불확실성이 커진 상황에서도 채권 투자... 기업금융의 경우 6조8천600억원으로 1조1천800억원이 증가했고 <b>부동산</b> 부문 역시 2조7천400억원으로... ,https://news.einfomax.co.kr/news/articleView.html?idxno=4278150,https://news.einfomax.co.kr/news/articleView.html?idxno=4278150,2023-08-22 10:56:00
949,"새마을금고, &apos;<b>부동산</b>·건설 대출&apos; 총대출 50% 이하로 제한","행정안전부가 새마을금고의 <b>부동산</b>·건설 대출을 총대출 50% 이하로 제한하는 등 대출에 고삐를 죈다. 22일... 개정안에 따르면 개인사업자·법인 대출 가운데 <b>부동산</b>업, 건설업에 대한 대출은 각각 30% 이하로 제한된다.... ",https://www.news1.kr/articles/5147005,https://www.news1.kr/articles/5147005,2023-08-22 10:55:00
950,"검찰, BNK경남은행 500억원대 횡령 직원 체포","이씨는 <b>부동산</b> 프로젝트파이낸싱(PF) 업무를 담당하면서 대출금 562억원을 유용‧횡령한 혐의를 받고 있다. 이씨는 지난달 금감원 조사 중 혐의가 드러나자, 무단결근한 뒤 잠적했다. 검찰은 공소시효를 고려해 지난... ",https://www.tfmedia.co.kr/news/article.html?no=149008,https://www.tfmedia.co.kr/news/article.html?no=149008,2023-08-22 10:54:00
951,"지방 <b>부동산</b> 시장, 광역시 중심으로 회복 중","사진=연합뉴스 제공 매일일보 = 최재원 기자  |  침체가 이어진 지방 <b>부동산</b> 시장이 광역시를 중심으로... 한 <b>부동산</b> 전문가는 &quot;올해 초 정부의 <b>부동산</b> 규제 완화, 금리 인상 사이클 종료 기대감 등으로... ",http://www.m-i.kr/news/articleView.html?idxno=1041788,http://www.m-i.kr/news/articleView.html?idxno=1041788,2023-08-22 10:54:00
952,"LH, 이번엔 불량 상수도관 의혹…공익감사 청구",위법·부당하게 일 처리를 했는지도 조사하라고 촉구했다. 임재만 세종대 <b>부동산</b>학과 교수는 &quot;LH 등 공공기관이 국민들을 기만한 것&quot;이라며 &quot;불량 상수도관이 납품된 230여 곳 상수도관을 점검해야 한다&quot;고 주장했다.,https://www.yna.co.kr/view/AKR20230822055000004?input=1195m,https://www.yna.co.kr/view/AKR20230822055000004?input=1195m,2023-08-22 10:53:00
953,"피치, 스웨덴 상업<b>부동산</b> 위기 진원 SBB 등급 &apos;정크&apos;로 강등",국제신용평가사 피치가 스웨덴 상업용 <b>부동산</b> 위기의 진원인 <b>부동산</b> 대기업 SBB의 신용등급을 &apos;정크(투기등급) &apos;수준인 &apos;-B&apos;등급으로 5단계 하향 조정하고 추가 강등을 경고했다고 블룸버그통신이 21일(현지시간)... ,https://www.yna.co.kr/view/AKR20230822056100009?input=1195m,https://www.yna.co.kr/view/AKR20230822056100009?input=1195m,2023-08-22 10:53:00
954,"&quot;1억 6천→4억&quot;…김경진, 결혼 전 ♥전수민에 빌라 선물 (쩐생연분)",사람에게 <b>부동산</b> 자산이 많다. 현재 살고 있는 김포 아파트와 이태원 빌라가 있다. 아내 분도 개인 이태원 빌라를 갖고 계신다&quot;라며 놀라움을 표한다. 이에 김경진의 아내 전수민은 &quot;사실 결혼 한 달 전 남편이 &apos;<b>부동산</b>에... ,https://www.xportsnews.com/article/1761867,https://www.xportsnews.com/article/1761867,2023-08-22 10:52:00
955,한달 새 4448억원 빠져…&apos;중학개미&apos; 서둘러 떠난다,중국 <b>부동산</b> 개발업체 비구이위안의 채무불이행에서 시작된 <b>부동산</b> 위기로 중국 경제에 대한 가 확산하면서 우려가 커지며 중학개미가 중국 펀드에서 환매를 시작했다. 손실 위험이 커지자 서들러 자금을... ,http://www.seouleconews.com/news/articleView.html?idxno=73412,http://www.seouleconews.com/news/articleView.html?idxno=73412,2023-08-22 10:52:00
956,"KB국민은행·유니세프한국위원회, 기부문화 확산 위해 신탁 협약","&apos;KB위대한유산 기부신탁&apos;은 기부자가 금전, <b>부동산</b> 등 재산을 은행에 신탁해 생전에는 신탁재산을 관리하고 사후에는 신탁계약에 따라 학교, 병원, 구호단체 등의 기부처에 그 재산을 기부할 수 있는 상품이다.... ",https://www.thefairnews.co.kr/news/articleView.html?idxno=13360,https://www.thefairnews.co.kr/news/articleView.html?idxno=13360,2023-08-22 10:52:00
957,중흥건설그룹 중흥토건 &apos;중흥S-클래스 에코델타시티&apos; 9월 분양,일자리가 많은 곳은 주택 수요가 증가해 <b>부동산</b> 가치를 높이기 마련이다. &apos;중흥S-클래스&apos;만의 특화설계도 주목된다. &apos;중흥S-클래스 에코델타시티&apos;는 4Bay 설계(일부 제외)를 통해 채광과 통풍을 극대화한 구조를... ,http://www.ikld.kr/news/articleView.html?idxno=279547,http://www.ikld.kr/news/articleView.html?idxno=279547,2023-08-22 10:52:00
958,"부산상의, 신설법인 현황 발표…경제침체 여파로 8년 뒷걸음","그 중에서도 금리인상, <b>부동산</b>시장 자금이탈, 미분양 증가 등으로 업황 부진을 겪고 있는 <b>부동산</b>업(△57.3%)과 건설 관련업(△37.0%)이 각각 큰 폭의 감소를 기록하면서 지역 창업시장의 부진에 있어 가장 큰 요인으로... ",https://www.cnbnews.com/news/article.html?no=615940,https://www.cnbnews.com/news/article.html?no=615940,2023-08-22 10:52:00
959,"동의대 <b>부동산</b>대학원, 지역주민 초청 배드민턴 대회 개최",동의대 <b>부동산</b>대학원(원장 강정규)은 지난 19일 동의대 효민체육관에서 ‘지역주민 초청 배드민턴 대회’를... <b>부동산</b>대학원 강정규 원장은 “동의대는 지역사회와의 상생발전 및 공존을 위해 다양한 활동을 진행하고... ,https://www.busan.com/view/busan/view.php?code=2023082210483481147,https://www.busan.com/view/busan/view.php?code=2023082210483481147,2023-08-22 10:51:00
